"id","addtime","title","imgurl","address","avgprice","jianmian","housetype","opendate","tagname","totalprice","properright","detailurl"
"853","2025-04-02 00:43:25","远洋招商保利东湾","https://image1.ljcdn.com/newhouse-user-image/5f143627415e5f1425f60c6ad836982d.jpeg","广东省广州市增城区朱村大道西163号","20000","96-110㎡","住宅","2020-08-17","车位充足，人车分流，国央企，品牌房企","188","70年","https://gz.fang.lianjia.com/loupan/p_yyzsbldwbjsjh/"
"854","2025-04-02 00:43:25","合汇璟园","https://image1.ljcdn.com/newhouse-user-image/9a7c4460bb42a247221739d65e0755e6.jpeg","荔城街荔湖大道397号","35000","207-250㎡","商业类","2019-02-25","车位充足，人车分流，品牌房企，入户花园","800","40年","https://gz.fang.lianjia.com/loupan/p_hhjybjsxj/"
"855","2025-04-02 00:43:25","珠光御景壹號","https://image1.ljcdn.com/hdic-resblock/68107956-13d8-444a-a9bb-bb464d6aa5d4.png","黄沙大道15-17号","65000","50-100㎡","商业类","2015-12-31","绿化率高，人车分流，休闲会所，自持商业","400","40年","https://gz.fang.lianjia.com/loupan/p_zgyjyhbjvhc/"
"856","2025-04-02 00:43:25","纵横缤城","https://image1.ljcdn.com/newhouse-user-image/7a2932231259a1fa32d376d105b111b0.jpg","佳园街37-45号（单）","43000","71-100㎡","住宅","2019-03-23","绿化率高，人车分流，地铁沿线，公交直达","360","70年","https://gz.fang.lianjia.com/loupan/p_hqnlzhbcbjvhu/"
"857","2025-04-02 00:43:25","广州大学城智慧谷","https://image1.ljcdn.com/newhouse-user-image/81fc4fd04471196fae258d41e1e92a4f.jpg","地铁4号线新造站A1出口","28600","340㎡","写字楼","2019-06-99","人车分流，大型社区，品牌房企，入户花园","950","50年","https://gz.fang.lianjia.com/loupan/p_skzhcbjyai/"
"858","2025-04-02 00:43:25","鸿成珠江玥","https://image1.ljcdn.com/newhouse-user-image/220b7d3e37b638033442553b5fe1d098.jpeg","珠江路一巷1号","19000","77-100㎡","住宅","2021-05-01","绿化率高，低密居所，养老舒适，自持商业","180","50年","https://gz.fang.lianjia.com/loupan/p_hczjybjyqo/"
"859","2025-04-02 00:43:25","中海熙园","https://image1.ljcdn.com/newhouse-user-image/69a50d1539867485895fadfaa253bda7.bmp","东涌吉祥西路（文化广场旁）","48000","88-131㎡","住宅","2020-04-26","绿化率高，低密居所，国央企，高品质小区","720","70年","https://gz.fang.lianjia.com/loupan/p_zhxybkash/"
"860","2025-04-02 00:43:25","华远雲和墅","https://image1.ljcdn.com/hdic-resblock/705cf396-2112-43fc-a469-ef4c135df063.jpg","广东省广州市白云区白云大道北大一大街23号","90000","153-230㎡","住宅","2019-12-99","车位充足，绿化率高，国央企，养老舒适","2000","70年","https://gz.fang.lianjia.com/loupan/p_hyyhsbkbjt/"
"861","2025-04-02 00:43:25","鸿成珠江玥","https://image1.ljcdn.com/newhouse-user-image/220b7d3e37b638033442553b5fe1d098.jpeg","珠江街新广六路112号","0","","商业","","小型社区，地铁沿线，公交直达，已交房超2年","0","40年","https://gz.fang.lianjia.com/loupan/p_hczjybkcjt/"
"862","2025-04-02 00:43:25","大壮国际广场","https://image1.ljcdn.com/newhouse-user-image/phpYmT19X1543392878.png","大壮国际广场","0","","商业","","大型社区，近地铁，地铁沿线，综合商场","0","40年","https://gz.fang.lianjia.com/loupan/p_dzgjgcbkclr/"
"863","2025-04-02 00:43:25","嘉骏幸福里","https://image1.ljcdn.com/newhouse-user-image/451bd4e13ea99307ee60349eaea2e49a.jpg","广州市城郊安园街43号","0","","商业","","人车分流，小型社区，健身跑道，贴心物业","0","40年","https://gz.fang.lianjia.com/loupan/p_jjxflbkcng/"
"864","2025-04-02 00:43:25","越秀臻悦府","https://image1.ljcdn.com/newhouse-user-image/46cc2c1c3e9dcdc4d1014476698a27f0.jpg","凤凰南路越秀臻悦府","0","","商业","","车位充足，人车分流，国央企，品牌房企","0","40年","https://gz.fang.lianjia.com/loupan/p_yxzyfbkcqb/"
"865","2025-04-02 00:43:25","保利阅云台","https://image1.ljcdn.com/newhouse-user-image/1bfc03c62f99f0e5f7f2a3d5dc1ef4ac.jpg","三元里大道1375号","45000","99-108㎡","住宅","2021-12-99","车位充足，绿化率高，国央企，品牌房企","450","70年","https://gz.fang.lianjia.com/loupan/p_blyytbkjun/"
"866","2025-04-02 00:43:25","时代四季奕居","https://image1.ljcdn.com/newhouse-user-image/4fc40733184a32fa669aa2ab7e65ca1c.jpg","环市东水荫路70号","0","","住宅","","绿化率高，人车分流，国央企，品牌房企","0","70年","https://gz.fang.lianjia.com/loupan/p_dstsjbklht/"
"867","2025-04-02 00:43:25","中国铁建·花语岭南","https://image1.ljcdn.com/newhouse-user-image/8e7aa0355789685903d6bb474fdab95c.jpg","兴学路西侧","45000","110-195㎡","住宅","2020-10-01","车位充足，绿化率高，国央企，品牌房企","650","70年","https://gz.fang.lianjia.com/loupan/p_zgtjhylnbkofz/"
"868","2025-04-02 00:43:25","保利拾光年","https://image1.ljcdn.com/newhouse-user-image/0bca5eb43139d1f818cb98a1f82e22ff.jpg","知识城九龙大道旁","25500","61-99㎡","住宅","2020-11-26","车位充足，低密居所，国央企，品牌房企","235","70年","https://gz.fang.lianjia.com/loupan/p_blsgnbkoyc/"
"869","2025-04-02 00:43:25","天麟府","https://image1.ljcdn.com/newhouse-user-image/9d00281003c7c24b3e656d42eb059f9d.jpg","天河区黄埔大道中","150000","113-213㎡","住宅","2019-12-16","车位充足，绿化率高，品牌房企，贴心物业","1700","70年","https://gz.fang.lianjia.com/loupan/p_zlbkpcf/"
"870","2025-04-02 00:43:25","越秀臻裕府","https://image1.ljcdn.com/newhouse-user-image/875815f58c1b6d666001cb047ea6623f.png","凤凰南路","28000","98-124㎡","住宅","2019-12-99","车位充足，绿化率高，国央企，品牌房企","290","70年","https://gz.fang.lianjia.com/loupan/p_yxzyfbkqri/"
"871","2025-04-02 00:43:30","世茂天越","https://image1.ljcdn.com/newhouse-user-image/phpYmT19X1543392878.png","五羊邨地铁站A出口（往南前行100米）","0","","底商","","车位充足，人车分流，品牌房企，贴心物业","0","40年","https://gz.fang.lianjia.com/loupan/p_smtybkqxa/"
"872","2025-04-02 00:43:30","龙光天瀛","https://image1.ljcdn.com/newhouse-user-image/35acc69474b2059b3486aa3e2db256c8.jpg","景观大道东侧","26000","89-175㎡","住宅","2021-01-15","车位充足，绿化率高，品牌房企，贴心物业","258","70年","https://gz.fang.lianjia.com/loupan/p_lgtpbkqyn/"
"873","2025-04-02 00:43:30","合盛·秀丽庄园","https://image1.ljcdn.com/newhouse-user-image/d501b9a828780f0bc97d5ed7266e922e.jpg","小楼镇春天路2号","18600","215㎡","住宅","2016-04-16","车位充足，低密居所，养老舒适，品牌房企","500","70年","https://gz.fang.lianjia.com/loupan/p_hsycyzbkrge/"
"874","2025-04-02 00:43:30","兰园·凤翎台","https://image1.ljcdn.com/newhouse-user-image/10a56de0ab6a391ea6bad06e2f7e0778.jpg","广东省广州市花都区凤凰南路","23800","86-117㎡","住宅","2020-05-30","车位充足，绿化率高，品牌房企，贴心物业","238","70年","https://gz.fang.lianjia.com/loupan/p_lyfltbktqe/"
"875","2025-04-02 00:43:30","兰园·凤翎台","https://image1.ljcdn.com/newhouse-user-image/c58cbacb311515a00271795d47f8e36f.jpg","凤凰南路","0","","底商","","车位充足，品牌房企，地铁沿线，公交直达","0","40年","https://gz.fang.lianjia.com/loupan/p_lyfltbktqo/"
"876","2025-04-02 00:43:30","五矿壹云台","https://image1.ljcdn.com/newhouse-user-image/eb6d168dee11fa610564a917b30a34c2.jpg","广州市黄埔区长岭居长岭路以北，领头新村以东","34000","81-164㎡","住宅","2020-05-01","车位充足，绿化率高，国央企，品牌房企","460","70年","https://gz.fang.lianjia.com/loupan/p_wkyytbktqw/"
"877","2025-04-02 00:43:30","大华·紫悦府","https://image1.ljcdn.com/newhouse-user-image/c66cbc737af7f2de9880130b7ff24080.jpg","番禺区禺山西路","27000","97-125㎡","住宅","2021-10-99","车位充足，绿化率高，品牌房企，健身跑道","260","70年","https://gz.fang.lianjia.com/loupan/p_dhzyfbkuqo/"
"878","2025-04-02 00:43:30","大华·紫悦府","https://image1.ljcdn.com/newhouse-user-image/88677f37e1aae72fa64b649d1d69f136.jpg","广东省广州市番禺区禺山西路335号","29000","","底商","2023-06-30","车位充足，人车分流，品牌房企，贴心物业","90","40年","https://gz.fang.lianjia.com/loupan/p_dhzyfbkurl/"
"879","2025-04-02 00:43:30","盛禾水悦城","https://image1.ljcdn.com/newhouse-user-image/8a8db1b4b977e5290c3328e81eafcb44.png","石门街珠岗路自编888号","0","","商业","","人车分流，封闭管理，近地铁，地铁沿线","0","40年","https://gz.fang.lianjia.com/loupan/p_shsycbkvmn/"
"880","2025-04-02 00:43:30","龙湖天著","https://image1.ljcdn.com/newhouse-user-image/ce2aa981461be14c6cfeddc66e670112.png","江人三路","26000","94-139㎡","住宅","2021-08-99","车位充足，绿化率高，高品质小区，养老舒适","230","70年","https://gz.fang.lianjia.com/loupan/p_sdlhylbkxgc/"
"881","2025-04-02 00:43:30","时代龙湖天著","https://image1.ljcdn.com/newhouse-user-image/e2c0d28844af301e288e9a6a3c06c005.png","江人三路","23000","","商业","2020-06-99","人车分流，封闭管理，品牌房企，健身跑道","65","40年","https://gz.fang.lianjia.com/loupan/p_sdlhylbkxgd/"
"882","2025-04-02 00:43:30","时代龙湖天著","https://image1.ljcdn.com/newhouse-user-image/e2c0d28844af301e288e9a6a3c06c005.png","广州市白云区人和镇规划二横路","0","","底商","2020-06-99","人车分流，大型社区，品牌房企，健身跑道","0","40年","https://gz.fang.lianjia.com/loupan/p_sdlhylbkxgf/"
"883","2025-04-02 00:43:30","珠江壹号","https://image1.ljcdn.com/newhouse-user-image/48a22e47b05584bf5f4fe2b1b085f05f.jpg","逸景路353号","40000","","商业","2022-01-01","车位充足，人车分流，多轨交汇，地铁沿线","0","40年","https://gz.fang.lianjia.com/loupan/p_zjtybkxmk/"
"884","2025-04-02 00:43:30","珠江壹号","https://image1.ljcdn.com/newhouse-user-image/23511902af41d93f1cf3adb7e5a790e6.png","逸景路353号广东珠江纺织博览中心有限公司","0","","写字楼","","车位充足，人车分流，自持商业，多轨交汇","0","50年","https://gz.fang.lianjia.com/loupan/p_zjtybkxml/"
"885","2025-04-02 00:43:30","珠江壹号","https://image1.ljcdn.com/newhouse-user-image/48a22e47b05584bf5f4fe2b1b085f05f.jpg","海珠区逸景路珠江国际纺织城正对面","48000","49-95㎡","商业类","2020-05-01","车位充足，人车分流，自持商业，多轨交汇","240","50年","https://gz.fang.lianjia.com/loupan/p_zjtybkyva/"
"886","2025-04-02 00:43:30","紫星华府","https://image1.ljcdn.com/newhouse-user-image/96a505bff5421367ee9c298e954a3ffa.jpg","海珠区广州大道南430号","70000","43-104㎡","住宅","2020-10-01","绿化率高，人车分流，贴心物业，近地铁","500","70年","https://gz.fang.lianjia.com/loupan/p_zxhfbkzdd/"
"887","2025-04-02 00:43:30","中国铁建海悦国际","https://image1.ljcdn.com/newhouse-user-image/08637f796bbde1b8671ef09a92d5dad3.jpg","兴隆路","0","","底商","","车位充足，人车分流，国央企，品牌房企","0","40年","https://gz.fang.lianjia.com/loupan/p_zgtjhygjblbml/"
"888","2025-04-02 00:43:30","璞悦台","https://image1.ljcdn.com/newhouse-user-image/4804bb5a267965f7239674fa4306b99d.png","番禺区东环街道市新路69号","31000","102-128㎡","住宅","2020-08-23","车位充足，绿化率高，品牌房企，健身跑道","320","70年","https://gz.fang.lianjia.com/loupan/p_pytblbqn/"
"889","2025-04-02 00:43:30","建华广场","https://image1.ljcdn.com/newhouse-user-image/d115324f2765d386b9bd52371592217d.png","云城东路555号","0","","写字楼","2020-12-99","人车分流，封闭管理，品牌房企，自持商业","0","40年","https://gz.fang.lianjia.com/loupan/p_jhgcblbyv/"
"890","2025-04-02 00:43:30","光大ONE+","https://image1.ljcdn.com/newhouse-user-image/40a7748ebde6258dda34611e6d081bda.jpg","香山大道与创盈路交汇处","30000","","底商","2020-09-99","车位充足，人车分流，品牌房企，公交直达","200","40年","https://gz.fang.lianjia.com/loupan/p_gdONEblelh/"
"891","2025-04-02 00:43:34","星樾山畔TOD","https://image1.ljcdn.com/newhouse-user-image/08a4c3d32acb850f38ddb6fa47a46ca5.jpg","广州市黄埔区地铁7号线燕山站上盖","36500","80-110㎡","住宅","2022-10-22","车位充足，绿化率高，国央企，品牌房企","365","70年","https://gz.fang.lianjia.com/loupan/p_xyspblelv/"
"892","2025-04-02 00:43:34","星汇城","https://image1.ljcdn.com/newhouse-user-image/5de748d29f876df632aab5cda58634f7.jpg","知识城镇龙地铁站C出口","22000","81-122㎡","住宅","2021-05-18","车位充足，绿化率高，国央企，品牌房企","210","70年","https://gz.fang.lianjia.com/loupan/p_xhcblena/"
"893","2025-04-02 00:43:34","时代云来（广州）","https://image1.ljcdn.com/newhouse-user-image/dbf4c7466d1a4ecc5555c5e183ce2c52.jpg","广州市白云区人和镇规划二横路","25000","77-107㎡","住宅","2021-07-17","车位充足，绿化率高，品牌房企，科技住宅","210","70年","https://gz.fang.lianjia.com/loupan/p_sdylgzblgad/"
"894","2025-04-02 00:43:34","归谷·LINK","https://image1.ljcdn.com/newhouse-user-image/d6c34fb03561160b35351d9f3dd6340e.jpg","开泰大道28号","26000","46-115㎡","商业类","2020-09-26","车位充足，绿化率高，品牌房企，贴心物业","220","40年","https://gz.fang.lianjia.com/loupan/p_ggLINKblggv/"
"895","2025-04-02 00:43:34","万科金域曦府","https://image1.ljcdn.com/newhouse-user-image/157af1b47d4938f8ce249626e467765a.jpeg","地铁1号线花地湾站旁","55000","72-132㎡","住宅","2021-10-07","人车分流，大型社区，国央企，品牌房企","550","70年","https://gz.fang.lianjia.com/loupan/p_wkjyxfblgjt/"
"896","2025-04-02 00:43:34","星河智荟","https://image1.ljcdn.com/newhouse-user-image/121064bd60d1113e147a36091b4f0da3.jpg","明珠湾地铁4号线大涌站","24000","86-130㎡","住宅","2020-12-18","车位充足，绿化率高，品牌房企，贴心物业","250","70年","https://gz.fang.lianjia.com/loupan/p_xhzhblhxz/"
"897","2025-04-02 00:43:34","越秀和樾府","https://image1.ljcdn.com/newhouse-user-image/e213a0bb4418bf237c300085f9a1a1a2.jpg","番禺大道与汉溪大道交汇处西侧","66000","98-270㎡","住宅","2022-09-23","车位充足，人车分流，国央企，品牌房企","700","70年","https://gz.fang.lianjia.com/loupan/p_yxhyfblivy/"
"898","2025-04-02 00:43:34","保利悦公馆","https://image1.ljcdn.com/newhouse-user-image/phpYmT19X1543392878.png","番禺区兴学路（金山谷旁）","38000","91-140㎡","住宅","2020-11-28","车位充足，绿化率高，国央企，品牌房企","345","70年","https://gz.fang.lianjia.com/loupan/p_blyggbljhl/"
"899","2025-04-02 00:43:34","保利·明玥晨光","https://image1.ljcdn.com/newhouse-user-image/f6c0353951ec5f354f6ba39064c7af63.jpg","凤凰北路马鞍山公园西南侧","27500","89-138㎡","住宅","2020-11-27","车位充足，人车分流，国央企，品牌房企","260","70年","https://gz.fang.lianjia.com/loupan/p_blmycgbljrg/"
"900","2025-04-02 00:43:34","雅居乐天际715","https://image1.ljcdn.com/newhouse-user-image/a8ba0c15a377d53ebcd6bdc05ed0a8de.jpg","荔湾区岭海街12号","60000","64-83㎡","住宅","2021-12-21","人车分流，封闭管理，品牌房企，贴心物业","387","70年","https://gz.fang.lianjia.com/loupan/p_yjltj715blkne/"
"901","2025-04-02 00:43:34","时代云来（广州）","https://image1.ljcdn.com/newhouse-user-image/dbf4c7466d1a4ecc5555c5e183ce2c52.jpg","广东省广州市白云区江人三路218号","35000","","商业","2020-11-20","人车分流，小型社区，品牌房企，健身跑道","200","40年","https://gz.fang.lianjia.com/loupan/p_sdylgzblkwe/"
"902","2025-04-02 00:43:34","保利阅云台","https://image1.ljcdn.com/newhouse-user-image/8b48aa480e250a137bf9585d7491501f.jpg","三元里大道1375号","50000","28㎡","底商","2023-05-01","车位充足，人车分流，国央企，品牌房企","300","50年","https://gz.fang.lianjia.com/loupan/p_blyytblnop/"
"903","2025-04-02 00:43:34","越秀国际总部广场","https://image1.ljcdn.com/hdic-resblock/prod-98199f48-6e6b-4c57-9097-6995e078a51aphpnuXRxN","","25000","","商业","2018-07-01","人车分流，大型社区，国央企，品牌房企","300","40年","https://gz.fang.lianjia.com/loupan/p_yxgjzbgcblnzd/"
"904","2025-04-02 00:43:34","建华广场","https://image1.ljcdn.com/newhouse-user-image/phpYmT19X1543392878.png","云城东路555号白云之窗销售中心","0","","商业","","人车分流，封闭管理，品牌房企，儿童乐园","0","40年","https://gz.fang.lianjia.com/loupan/p_jhgcbloab/"
"905","2025-04-02 00:43:34","保利大都汇","https://image1.ljcdn.com/newhouse-user-image/43fb5bdabc32bf31500af6e85938cd09.jpg","汉溪大道与新光快速交汇处","30000","1979-4504㎡","写字楼","2021-07-99","车位充足，人车分流，国央企，品牌房企","6000","40年","https://gz.fang.lianjia.com/loupan/p_blddhblosb/"
"906","2025-04-02 00:43:34","雅居乐滨江雅苑","https://image1.ljcdn.com/newhouse-user-image/fdbac1ffd560fbd88fdf94144c0feb8b.jpg","广从南路与太平西路交汇处","11500","77-97㎡","住宅","2021-01-30","车位充足，人车分流，品牌房企，科技住宅","90","70年","https://gz.fang.lianjia.com/loupan/p_yjlbjyybloum/"
"907","2025-04-02 00:43:34","中海联南沙国贸中心","https://image1.ljcdn.com/hdic-resblock/f47ea2ad-91df-4d36-8bfd-821650b3abac.jpg","广州市南沙区南沙街南沙国贸中心","18000","122-243㎡","写字楼","2016-05-99","人车分流，小型社区，近地铁，地铁沿线","120","50年","https://gz.fang.lianjia.com/loupan/p_zhlnsgmzxblszl/"
"908","2025-04-02 00:43:34","明珠湾壹号","https://image1.ljcdn.com/newhouse-user-image/59dbbdd97435041dd10881bcedc3e340.jpg","江灵南路与纵三路交叉路口往东70米","50000","320-380㎡","商业类","2020-12-15","车位充足，人车分流，国央企，贴心物业","1588","40年","https://gz.fang.lianjia.com/loupan/p_yxgjjrzxblszp/"
"909","2025-04-02 00:43:34","中国铁建环球中心","https://image1.ljcdn.com/hdic-resblock/555409d1-4e72-4300-a4ec-22009713b4ad.jpg","广东省广州市南沙区南沙街道进港大道1号中国铁建环球中心销售中心","12600","38-49㎡","商业类","2019-09-01","小型社区，国央企，品牌房企，近地铁","75","50年","https://gz.fang.lianjia.com/loupan/p_zgtjhqzxblszq/"
"910","2025-04-02 00:43:34","保利湾上","https://image1.ljcdn.com/newhouse-user-image/bf0e9570f847432329461427c10110fd.jpg","南沙保利城售楼处","22000","77-110㎡","住宅","2021-04-23","人车分流，小型社区，国央企，品牌房企","200","70年","https://gz.fang.lianjia.com/loupan/p_nsbjdbltio/"
"911","2025-04-02 00:43:36","奥园中新城市天地","https://image1.ljcdn.com/newhouse-user-image/a2e9bc28c7ac6d4262f415c529eeac1b.jpg","广东省广州市增城区风光路360","21500","76-98㎡","住宅","2021-07-28","车位充足，人车分流，品牌房企，近地铁","185","70年","https://gz.fang.lianjia.com/loupan/p_ayzxcstdbltnp/"
"912","2025-04-02 00:43:36","合景臻玥广场","https://image1.ljcdn.com/newhouse-user-image/3abd459fb1cc181d1c4ef0aba9cf16cf.jpg","","55000","","写字楼","","车位充足，人车分流，品牌房企，近地铁","1600","40年","https://gz.fang.lianjia.com/loupan/p_zygcblubs/"
"913","2025-04-02 00:43:36","逸合中心","https://image1.ljcdn.com/newhouse-user-image/phpYmT19X1543392878.png","","0","","商业类","","车位充足，小型社区，品牌房企，近地铁","0","40年","https://gz.fang.lianjia.com/loupan/p_yhzxblucg/"
"914","2025-04-02 00:43:36","中建弘阳德信·湾璟壹号","https://image1.ljcdn.com/newhouse-user-image/daeb625c2b340b48987b7e2839078b74.jpg","广州市南沙区珠江街道万泰路（万顷沙枢纽站旁）","20000","78-119㎡","住宅","2021-05-29","车位充足，绿化率高，国央企，品牌房企","180","70年","https://gz.fang.lianjia.com/loupan/p_zjhydxwjyhbluib/"
"915","2025-04-02 00:43:36","万科城市之光","https://image1.ljcdn.com/newhouse-user-image/95fe9eb21c1ff8223207a9fcdbb12dd8.jpg","广东省广州市黄埔区广新路199号","50000","84-170㎡","住宅","2021-11-27","人车分流，封闭管理，国央企，品牌房企","450","70年","https://gz.fang.lianjia.com/loupan/p_wkcszgbluix/"
"916","2025-04-02 00:43:36","越秀·星汇文玺","https://image1.ljcdn.com/newhouse-user-image/48c5859407b0015221a9302b63a1c4f8.jpg","广州市番禺区风茂街与大学城外环西路交叉路口东侧","38000","78-117㎡","住宅","2021-10-22","绿化率高，人车分流，国央企，品牌房企","370","70年","https://gz.fang.lianjia.com/loupan/p_yxxhwxblvmt/"
"917","2025-04-02 00:43:36","中交国际邮轮广场","https://image1.ljcdn.com/newhouse-user-image/a775b9b26488457cddee26e7526e97d1.png","广东省广州市南沙区港前大道南沙科技馆对过","24000","467㎡","写字楼","2020-09-06","车位充足，人车分流，国央企，品牌房企","845","50年","https://gz.fang.lianjia.com/loupan/p_zjgjylgcblwhp/"
"918","2025-04-02 00:43:36","美的江上沄启","https://image1.ljcdn.com/newhouse-user-image/de14a256f82460336e36758a20504b40.jpg","广州市南沙区江灵北路","30000","98-140㎡","住宅","2021-06-19","人车分流，封闭管理，品牌房企，入户花园","300","70年","https://gz.fang.lianjia.com/loupan/p_mdjsyqblxpi/"
"919","2025-04-02 00:43:36","番禺敏捷广场","https://image1.ljcdn.com/newhouse-user-image/8c16c392b9272182589dc9e3763795d2.jpg","","0","","写字楼","","人车分流，大型社区，品牌房企，近地铁","0","40年","https://gz.fang.lianjia.com/loupan/p_fymjgcbmath/"
"920","2025-04-02 00:43:36","金地半山风华","https://image1.ljcdn.com/newhouse-user-image/c7a9f99eed4462ff82516c50c5c7d3e7.png","广州市增城区永宁街道新新4路5号","12000","66-106㎡","住宅","2021-09-20","绿化率高，低密居所，高品质小区，养老舒适","120","70年","https://gz.fang.lianjia.com/loupan/p_jdbsfhbmbsy/"
"921","2025-04-02 00:43:36","美的江上沄启","https://image1.ljcdn.com/newhouse-user-image/de14a256f82460336e36758a20504b40.jpg","广州市南沙区江灵北路","19500","37-62㎡","商业类","2021-08-28","人车分流，封闭管理，品牌房企，贴心物业","74","40年","https://gz.fang.lianjia.com/loupan/p_mdjsyqbmdoe/"
"922","2025-04-02 00:43:36","领南星河荣誉","https://image1.ljcdn.com/newhouse-user-image/phpYmT19X1543392878.png","","0","","写字楼","","车位充足，人车分流，品牌房企，地铁沿线","0","40年","https://gz.fang.lianjia.com/loupan/p_lnxhrybmdtt/"
"923","2025-04-02 00:43:36","中建玖玥湾","https://image1.ljcdn.com/newhouse-user-image/7ff9ebbf73f73f303e0bc6baf9a5a781.png","广州市港前大道北","35000","100-140㎡","住宅","2021-10-16","绿化率高，人车分流，国央企，品牌房企","400","70年","https://gz.fang.lianjia.com/loupan/p_zjjywbmfgd/"
"924","2025-04-02 00:43:36","中交国际邮轮广场","https://image1.ljcdn.com/newhouse-user-image/a775b9b26488457cddee26e7526e97d1.png","广东省广州市南沙区港前大道南沙科技馆对过","0","","底商","","车位充足，人车分流，国央企，品牌房企","0","40年","https://gz.fang.lianjia.com/loupan/p_zjgjylgcbmftn/"
"925","2025-04-02 00:43:36","中海联睿品","https://image1.ljcdn.com/hdic-resblock/1758c112-10fe-4c2e-aee5-ed2099c889a9.jpg","广州增城区民营大道东新塘客运站南300米","30000","","底商","2021-09-11","车位充足，人车分流，地铁沿线，公交直达","150","40年","https://gz.fang.lianjia.com/loupan/p_zhlrpbmghy/"
"926","2025-04-02 00:43:36","合景臻玥广场","https://image1.ljcdn.com/newhouse-user-image/e1292b766d95763b23940bc25d209246.jpg","广东省广州市黄埔区科翔路76号","55000","313-322㎡","商业类","2021-10-10","车位充足，绿化率高，品牌房企，贴心物业","1721","40年","https://gz.fang.lianjia.com/loupan/p_zygcbmhla/"
"927","2025-04-02 00:43:36","保利越秀·天启","https://image1.ljcdn.com/newhouse-user-image/10762209e3ecd204b52df3cb65171782.jpg","广东省广州市荔湾区芳村大道东9号","50000","88-119㎡","住宅","2021-12-12","人车分流，封闭管理，国央企，品牌房企","600","70年","https://gz.fang.lianjia.com/loupan/p_bmhmm/"
"928","2025-04-02 00:43:36","越秀星寰TOD","https://image1.ljcdn.com/newhouse-user-image/7cad8fe75c3736d959fefa527ab7bc3a.jpg","番禺区汉溪大道上谢村地铁站旁约300米","36000","89-133㎡","住宅","2021-11-27","车位充足，绿化率高，国央企，品牌房企","320","70年","https://gz.fang.lianjia.com/loupan/p_yxxhTODbmhmu/"
"929","2025-04-02 00:43:36","铂玥明珠ONE","https://image1.ljcdn.com/newhouse-user-image/b71e7afe6768f39db60dbf4916df7d97.jpg","广东省广州市南沙区义沙东路","28000","79-113㎡","住宅","2021-12-10","车位充足，人车分流，品牌房企，科技住宅","250","70年","https://gz.fang.lianjia.com/loupan/p_bymzONEbmhnn/"
"930","2025-04-02 00:43:36","保利南方财经大厦","https://image1.ljcdn.com/newhouse-user-image/66ddec406e259e8b9983f63c095429f5.png","天河区国际金融城起步区金融方城","42000","353㎡","写字楼","2021-01-15","人车分流，封闭管理，国央企，品牌房企","1500","40年","https://gz.fang.lianjia.com/loupan/p_blnfcjdsbmjfe/"
"931","2025-04-02 00:43:40","越秀·星汇文玺","https://image1.ljcdn.com/newhouse-user-image/48c5859407b0015221a9302b63a1c4f8.jpg","华南理工大学广州国际校区旁","18000","32-80㎡","商业类","2021-12-18","绿化率高，人车分流，国央企，品牌房企","150","40年、50年","https://gz.fang.lianjia.com/loupan/p_yxxhwxbmjif/"
"932","2025-04-02 00:43:40","招商保利海珠天珺","https://image1.ljcdn.com/newhouse-user-image/039ee8238a355b263a64801af7863061.jpg","广州市海珠区新港东路2433号启盛会展产业园10楼","100000","137-262㎡","住宅","2022-07-01","车位充足，人车分流，国央企，品牌房企","1200","70年","https://gz.fang.lianjia.com/loupan/p_blhztjbmklh/"
"933","2025-04-02 00:43:40","凯得金融中心","https://image1.ljcdn.com/newhouse-user-image/bff3640a2f5ed694065412b5c66242ad.png","广东省广州市黄埔区开创大道2143号","26000","1001-1002㎡","写字楼","2021-09-99","小型社区，国央企，品牌房企，近地铁","2600","40年","https://gz.fang.lianjia.com/loupan/p_kdjrzxbmoro/"
"934","2025-04-02 00:43:40","星汇城","https://image1.ljcdn.com/newhouse-user-image/5de748d29f876df632aab5cda58634f7.jpg","广东省广州市黄埔区镇龙地铁站C口","15000","","商业","2022-05-01","车位充足，人车分流，国央企，品牌房企","60","40年","https://gz.fang.lianjia.com/loupan/p_xhcbmrxa/"
"935","2025-04-02 00:43:40","保利西悦湾","https://image1.ljcdn.com/newhouse-user-image/b2844a997033ffcfc7c81e1e9ea6dca4.jpeg","东漖南路182号","0","","商业类","2022-06-13","绿化率高，人车分流，国央企，品牌房企","0","40年","https://gz.fang.lianjia.com/loupan/p_blxywbmsbw/"
"936","2025-04-02 00:43:40","凯德双桥新作","https://image1.ljcdn.com/newhouse-user-image/49384e7330162a6ff4dd1a25d3760b4b.jpg","广东省广州市荔湾区裕福街35号","50000","74-128㎡","住宅","2022-10-99","绿化率高，人车分流，品牌房企，近地铁","450","70年","https://gz.fang.lianjia.com/loupan/p_kdsqxzbmslc/"
"937","2025-04-02 00:43:40","保利时代","https://image1.ljcdn.com/newhouse-user-image/ec22715a590f449717e1061db0381d64.jpg","广州市从化区灌村路凤鸣西四街5号","22000","","底商","2022-06-01","人车分流，大型社区，国央企，品牌房企","75","40年","https://gz.fang.lianjia.com/loupan/p_blsdbmtbv/"
